id,name,latitude,longitude,locality,state,country
USC00481840 , CODY , 44.5147 , -109.045 , Cody , WY , United States
USC00482135 , CRANDALL CREEK , 44.8675 , -109.6436 , Cody , WY , United States
USC00482415 , DEAVER , 44.8919 , -108.5931 , Deaver , WY , United States
USC00482466 , DEVILS TWR #2 , 44.5833 , -104.7147 , Devils Tower , WY , United States
USC00482580 , DILLINGER , 44.0992 , -105.1175 , Rozet , WY , United States
USC00482685 , DOUGLAS 1 SE , 42.7467 , -105.3603 , Douglas , WY , United States
USC00482725 , DULL CTR 1SE , 43.4117 , -104.9614 , Douglas , WY , United States
USC00482995 , ELK MTN , 41.6878 , -106.4136 , Elk Mountain , WY , United States
USC00483031 , EMBLEM , 44.4972 , -108.3906 , Emblem , WY , United States
USC00483100 , EVANSTON 1 E , 41.265 , -110.9508 , Evanston , WY , United States
USC00483170 , FARSON 5N , 42.1867 , -109.4453 , Farson , WY , United States
USC00483855 , GILLETTE 4SE , 44.2644 , -105.4919 , Gillette , WY , United States
USC00483950 , GLENROCK 5 ESE , 42.8267 , -105.7878 , Glenrock , WY , United States
USC00484065 , GREEN RIVER , 41.5167 , -109.4703 , Green River , WY , United States
USC00484760 , HULETT , 44.6856 , -104.6028 , Hulett , WY , United States
USC00485055 , KAYCEE , 43.7144 , -106.6375 , Kaycee , WY , United States
USC00485105 , KEMMERER 2N , 41.8172 , -110.5328 , Frontier , WY , United States
USC00485345 , LAKE YELLOWSTONE , 44.5619 , -110.3986 , Yellowstone National Park , WY , United States
USC00485770 , LOVELL , 44.8375 , -108.4042 , Lovell , WY , United States
USC00486120 , MEDICINE BOW , 41.8969 , -106.2061 , Medicine Bow , WY , United States
USC00486195 , MIDWEST , 43.4131 , -106.2772 , Midwest , WY , United States
USC00486428 , MOOSE , 43.6536 , -110.7169 , Moose , WY , United States
USC00486440 , MORAN 5WNW , 43.8567 , -110.5889 , Alta , WY , United States
USC00486660 , NEWCASTLE , 43.8497 , -104.1886 , Newcastle , WY , United States
USC00487105 , PATHFINDER DAM , 42.4717 , -106.8528 , Alcova , WY , United States
USC00487115 , PAVILLION , 43.2458 , -108.6942 , Pavillion , WY , United States
USC00487200 , PHILLIPS , 41.6264 , -104.4936 , La Grange , WY , United States
USC00487260 , PINEDALE , 42.8747 , -109.8592 , Pinedale , WY , United States
USC00487555 , REDBIRD , 43.245 , -104.2881 , Lusk , WY , United States
USC00488160 , SHERIDAN FLD STA , 44.8406 , -106.8383 , Sheridan , WY , United States
USC00488315 , SNAKE RIVER , 44.1333 , -110.6658 , Moran , WY , United States
USC00488705 , SUNDANCE , 44.4122 , -104.3567 , Sundance , WY , United States
USC00488858 , TENSLEEP 16SSE , 43.8111 , -107.3653 ,  , WY , United States
USC00488875 , THERMOPOLIS , 43.6483 , -108.2036 , Thermopolis , WY , United States
USC00489025 , TOWER FALLS , 44.9167 , -110.4203 , Yellowstone National Park , WY , United States
USC00489205 , UPTON , 44.0928 , -104.6114 , Upton , WY , United States
USC00489604 , WHALEN DAM USBR , 42.2494 , -104.6281 , Fort Laramie , WY , United States
USC00489615 , WHEATLAND 4 N , 42.1106 , -104.9492 , Wheatland , WY , United States
USC00489905 , YELLOWSTONE PK MAMMOTH , 44.9767 , -110.6964 , Yellowstone National Park , WY , United States
USC00500363 , ANNEX CREEK , 58.3183 , -134.1003 , Juneau , AK , United States
USC00500657 , BEAVER FALLS , 55.38 , -131.4683 , Ketchikan , AK , United States
USC00501987 , CIRCLE HOT SPRINGS , 65.4939 , -144.6422 , Central , AK , United States
USC00502107 , COLLEGE OBSY , 64.8603 , -147.8483 , Fairbanks , AK , United States
USC00502173 , CORDOVA NORTH , 60.5561 , -145.7531 , Cordova , AK , United States
USC00502587 , DUTCH HARBOR , 53.895 , -166.5433 , Unalaska , AK , United States
USC00502607 , EAGLE , 64.7856 , -141.2036 , Eagle , AK , United States
USC00504812 , KITOI BAY , 58.1914 , -152.3722 , Kodiak , AK , United States
USC00505519 , LITTLE PORT WALTER , 56.3831 , -134.6497 , Port Alexander , AK , United States
USC00505644 , MANLEY HOT SPRINGS , 64.9989 , -150.638 , Manley Hot Springs , AK , United States
USC00505733 , MATANUSKA EXPERIMENT FARM , 61.5664 , -149.2542 , Palmer , AK , United States
USC00505778 , MCKINLEY PARK , 63.7175 , -148.9692 , Denali National Park and Preserve , AK , United States
USC00505881 , MINCHUMINA , 63.9033 , -152.2817 , Lake Minchumina , AK , United States
USC00506870 , PALMER JOB CORPS , 61.5889 , -149.0992 , Palmer , AK , United States
USC00507557 , PORT ALEXANDER , 56.2472 , -134.6447 , Port Alexander , AK , United States
USC00507783 , PUNTILLA , 62.0911 , -152.735 , Skwentna , AK , United States
USC00509313 , TOK , 63.3336 , -143.0372 , Tok , AK , United States
USC00509641 , UNIVERSITY EXP STN , 64.8569 , -147.8611 , Fairbanks , AK , United States
USC00511004 , HALEAKALA RS 338 , 20.7603 , -156.2469 , Kula , HI , United States
USC00511125 , HANA AP 355 , 20.7947 , -156.0153 , Hāna , HI , United States
USC00511303 , HAWAII VOL NP HQ 54 , 19.4297 , -155.2561 , Mountain View , HI , United States
USC00512679 , KAILUA 446 , 20.8906 , -156.2128 ,  , HI , United States
USC00512751 , KAINALIU 73.2 , 19.5336 , -155.9258 , Kealakekua , HI , United States
USC00513099 , KANALOHULUHULU 1075 , 22.1297 , -159.6586 , Waimea , HI , United States
USC00514561 , KILAUEA 1134 , 22.2139 , -159.4044 , Kilauea , HI , United States
USC00516198 , MAUNA LOA SLOPE OBS 39 , 19.5361 , -155.5767 , Waimea , HI , United States
USC00517150 , OPAEULA 870 , 21.5739 , -158.0378 , Wahiawā , HI , United States
USC00517166 , OPIHIHALE NO 2 24.1 , 19.2706 , -155.8747 , Captain Cook , HI , United States
USW00003103 , FLAGSTAFF PULLIAM AP , 35.1442 , -111.6664 , Flagstaff , AZ , United States
USW00003104 , DESERT RESORTS RGNL AP , 33.6267 , -116.1594 , Thermal , CA , United States
USW00003122 , TORRANCE AP , 33.8017 , -118.3411 , Torrance , CA , United States
USW00003125 , YUMA PROVING GROUND , 32.8356 , -114.3942 ,  , AZ , United States
USW00003164 , CAMPO , 32.6233 , -116.4728 , Campo , CA , United States
USW00003804 , PARKERSBURG WOOD CO AP , 39.345 , -81.4392 , Williamstown , WV , United States
USW00003809 , DYERSBURG III GOLF , 36.0003 , -89.41 , Dyersburg , TN , United States
USW00003810 , HICKORY FAA AP , 35.7425 , -81.3819 , Hickory , NC , United States
USW00003811 , JACKSON MCKELLAR AP , 35.5931 , -88.9167 , Denmark , TN , United States
USW00003812 , ASHEVILLE RGNL AP , 35.4319 , -82.5375 , Fletcher , NC , United States
USW00003813 , MACON MIDDLE GA RGNL AP , 32.6847 , -83.6528 , Macon , GA , United States
USW00003816 , PADUCAH , 37.0683 , -88.7719 , West Paducah , KY , United States
USW00003820 , AUGUSTA BUSH FLD AP , 33.3644 , -81.9633 , Augusta , GA , United States
USW00003822 , SAVANNAH INTL AP , 32.13 , -81.21 , Savannah , GA , United States
USW00003841 , OAK RIDGE ATDD , 36.0028 , -84.2486 , Oak Ridge , TN , United States
USW00003847 , CROSSVILLE MEM AP , 35.9508 , -85.0814 , Crossville , TN , United States
USW00003849 , LONDON CORBIN AP , 37.0872 , -84.0769 , London , KY , United States
USW00003853 , MAYPORT PILOT STN , 30.4 , -81.4167 , Jacksonville , FL , United States
USW00003855 , PENSACOLA FOREST SHERMAN NAS , 30.35 , -87.3167 , Pensacola , FL , United States
USW00003856 , HUNTSVILLE INTL AP , 34.6439 , -86.7861 , Madison , AL , United States
USW00003859 , BLUEFIELD MERCER CO AP , 37.2958 , -81.2078 , Bluefield , WV , United States
USW00003904 , COLLEGE STN , 30.5892 , -96.3647 , College Station , TX , United States
USW00003919 , SALINA MUNI AP , 38.8 , -97.65 , Salina , KS , United States
USW00003927 , DALLAS FT WORTH AP , 32.8978 , -97.0189 , Irving , TX , United States
USW00003959 , BARTLESVILLE F P FLD , 36.7683 , -96.0261 , Bartlesville , OK , United States
USW00003969 , STEPHENVILLE , 32.2314 , -98.2319 , Stephenville , TX , United States
USW00004725 , BINGHAMTON , 42.1997 , -75.985 , Binghamton , NY , United States
USW00004751 , BRADFORD RGNL AP , 41.8031 , -78.6403 , Lewis Run , PA , United States
USW00012815 , ORLANDO INTL AP , 28.4339 , -81.325 , Orlando , FL , United States
USW00012834 , DAYTONA BEACH INTL AP , 29.1828 , -81.0483 , Daytona Beach , FL , United States
USW00012835 , FT MYERS PAGE FLD AP , 26.585 , -81.8614 , Fort Myers , FL , United States
USW00012836 , KEY WEST INTL AP , 24.555 , -81.7522 , Key West , FL , United States
USW00012839 , MIAMI INTL AP , 25.7906 , -80.3164 , Miami , FL , United States
USW00012841 , ORLANDO EXECUTIVE AP , 28.5453 , -81.3331 , Orlando , FL , United States
USW00012842 , TAMPA INTL AP , 27.9619 , -82.5403 , Tampa , FL , United States
USW00012843 , VERO BEACH INTL AP , 27.6531 , -80.2428 , Vero Beach , FL , United States
USW00012844 , WEST PALM BEACH INTL AP , 26.6847 , -80.0994 , West Palm Beach , FL , United States
USW00012850 , KEY WEST NAS , 24.5833 , -81.6833 , Key West , FL , United States
USW00012912 , VICTORIA RGNL AP , 28.8614 , -96.9303 , Victoria , TX , United States
USW00012916 , NEW ORLEANS INTL AP , 29.9933 , -90.2511 , Kenner , LA , United States
USW00012917 , PORT ARTHUR SE TX AP , 29.9506 , -94.0206 , Beaumont , TX , United States
USW00012918 , HOUSTON HOBBY AP , 29.6381 , -95.2819 , Houston , TX , United States
USW00012919 , BROWNSVILLE , 25.9156 , -97.4186 , Brownsville , TX , United States
USW00012921 , SAN ANTONIO INTL AP , 29.5442 , -98.4839 , San Antonio , TX , United States
USW00012924 , CORPUS CHRISTI , 27.7839 , -97.5108 , Corpus Christi , TX , United States
USW00012926 , CORPUS CHRISTI NAS , 27.6833 , -97.2833 , Corpus Christi , TX , United States
USW00012928 , KINGSVILLE NAAS , 27.5 , -97.8167 , Kingsville , TX , United States
USW00012930 , NEW ORLEANS AUDUBON , 29.9167 , -90.1303 , New Orleans , LA , United States
USW00012935 , PALACIOS MUNI AP , 28.7247 , -96.2536 , Palacios , TX , United States
USW00012947 , COTULLA LA SALLE CO AP , 28.4567 , -99.2183 , Cotulla , TX , United States
USW00013701 , ABERDEEN PHILLIPS FLD , 39.4717 , -76.1697 , Aberdeen Proving Ground , MD , United States
USW00013721 , PATUXENT RIVER NAS , 38.3 , -76.4167 , Patuxent River , MD , United States
USW00013722 , RALEIGH DURHAM INTL AP , 35.8922 , -78.7819 , Morrisville , NC , United States
USW00013723 , PIEDMONT TRIAD INTL AP , 36.0969 , -79.9433 , Greensboro , NC , United States
USW00013724 , ATLANTIC CITY , 39.3792 , -74.4242 , Atlantic City , NJ , United States
USW00013729 , ELKINS RANDOLPH CO AP , 38.8853 , -79.8528 , Elkins , WV , United States
USW00013733 , LYNCHBURG RGNL AP , 37.3208 , -79.2067 , Lynchburg , VA , United States
USW00013734 , MARTINSBURG E WV RGNL AP , 39.4019 , -77.9844 ,  , WV , United States
USW00013735 , MILLVILLE MUNI AP , 39.3667 , -75.0667 , Millville , NJ , United States
USW00013736 , MORGANTOWN HART FLD , 39.6428 , -79.9164 , Morgantown , WV , United States
USW00013737 , NORFOLK INTL AP , 36.9033 , -76.1922 , Virginia Beach , VA , United States
USW00013739 , PHILADELPHIA INTL AP , 39.8683 , -75.2311 , Philadelphia , PA , United States
USW00013740 , RICHMOND INTL AP , 37.505 , -77.3203 , Richmond , VA , United States
USW00013741 , ROANOKE RGNL AP , 37.3169 , -79.9742 , Roanoke , VA , United States
USW00013743 , WASHINGTON REAGAN AP , 38.8483 , -77.0342 , Arlington , VA , United States
USW00013744 , FLORENCE RGNL AP , 34.1853 , -79.7239 , Florence , SC , United States
USW00013748 , WILMINGTON INTL AP , 34.2675 , -77.8997 , Wilmington , NC , United States
USW00013750 , NORFOLK NAS , 36.95 , -76.2833 , Norfolk , VA , United States
USW00013754 , CHERRY POINT MCAS , 34.9 , -76.8833 , Havelock , NC , United States
USW00013769 , OCEANA NAS , 36.8167 , -76.0333 , Virginia Beach , VA , United States
USW00013773 , QUANTICO MCAS , 38.5 , -77.3 , Quantico , VA , United States
USW00013781 , WILMINGTON NEW CASTLE CO AP , 39.6728 , -75.6008 , New Castle , DE , United States
USW00013782 , CHARLESTON CITY , 32.78 , -79.9319 , Charleston , SC , United States
USW00013786 , ELIZABETH CITY CGAS , 36.2606 , -76.175 , Elizabeth City , NC , United States
USW00013802 , BELLEVILLE SIU RSCH , 38.52 , -89.8467 , Belleville , IL , United States
USW00013838 , MOBILE DWTN AP , 30.6264 , -88.0681 , Mobile , AL , United States
USW00013865 , MERIDIAN KEY FLD , 32.3347 , -88.7442 , Meridian , MS , United States
USW00013866 , CHARLESTON YEAGER AP , 38.3794 , -81.59 , Charleston , WV , United States
USW00013867 , PARKERSBURG , 39.2811 , -81.5572 , Parkersburg , WV , United States
USW00013870 , ALMA BACON CO AP , 31.5358 , -82.5067 , Alma , GA , United States
USW00013871 , ANNISTON METRO AP , 33.5872 , -85.8556 , Oxford , AL , United States
USW00013872 , ASHEVILLE , 35.5953 , -82.5567 , Asheville , NC , United States
USW00013873 , ATHENS BEN EPPS AP , 33.9481 , -83.3275 , Athens , GA , United States
USW00013874 , ATLANTA HARTSFIELD INTL AP , 33.63 , -84.4417 , College Park , GA , United States
USW00013876 , BIRMINGHAM AP , 33.5656 , -86.745 , Birmingham , AL , United States
USW00013877 , BRISTOL TRI CITY AP , 36.4731 , -82.4044 , Blountville , TN , United States
USW00013878 , BRUNSWICK MALCOLM MCKINNON AP , 31.1522 , -81.3908 , Saint Simons Island , GA , United States
USW00013880 , CHARLESTON INTL AP , 32.8986 , -80.0403 , North Charleston , SC , United States
USW00013881 , CHARLOTTE DOUGLAS AP , 35.2236 , -80.9553 , Charlotte , NC , United States
USW00013882 , CHATTANOOGA LOVELL AP , 35.0311 , -85.2014 , Chattanooga , TN , United States
USW00013883 , COLUMBIA , 33.9486 , -81.1186 , West Columbia , SC , United States
USW00013884 , CRESTVIEW BOB SIKES AP , 30.7797 , -86.5225 , Crestview , FL , United States
USW00013889 , JACKSONVILLE , 30.4844 , -81.7019 , Jacksonville , FL , United States
USW00013891 , KNOXVILLE MCGHEE TYSON AP , 35.8181 , -83.9858 , Alcoa , TN , United States
USW00013893 , MEMPHIS INTL AP , 35.0564 , -89.9864 , Memphis , TN , United States
USW00013894 , MOBILE , 30.6794 , -88.2397 ,  , AL , United States
USW00013895 , MONTGOMERY AP , 32.2997 , -86.4075 , Hope Hull , AL , United States
USW00013896 , MUSCLE SHOALS RGNL AP , 34.7442 , -87.5997 , Muscle Shoals , AL , United States
USW00013897 , NASHVILLE INTL AP , 36.1189 , -86.6892 , Nashville , TN , United States
USW00013899 , PENSACOLA RGNL AP , 30.4781 , -87.1869 , Pensacola , FL , United States
USW00013904 , AUSTIN BERGSTROM AP , 30.1831 , -97.68 , Austin , TX , United States
USW00013911 , FT WORTH NAS , 32.7667 , -97.45 , White Settlement , TX , United States
USW00013920 , TOPEKA FORBES FLD , 38.9503 , -95.6639 ,  , KS , United States
USW00013942 , MONROE RGNL AP , 32.5156 , -92.0406 , Monroe , LA , United States
USW00013957 , SHREVEPORT , 32.4506 , -93.8411 , Shreveport , LA , United States
USW00013958 , AUSTIN-CAMP MABRY , 30.3208 , -97.7603 , Austin , TX , United States
USW00013959 , WACO RGNL AP , 31.6189 , -97.2283 , Waco , TX , United States
USW00013960 , DALLAS LOVE FLD , 32.8519 , -96.8556 , Dallas , TX , United States
USW00013962 , ABILENE RGNL AP , 32.4106 , -99.6822 , Abilene , TX , United States
USW00013963 , LITTLE ROCK AP ADAMS FLD , 34.7272 , -92.2389 , Little Rock , AR , United States
USW00013964 , FT SMITH RGNL AP , 35.3331 , -94.3625 , Fort Smith , AR , United States
USW00013966 , WICHITA FALLS MUNI AP , 33.9786 , -98.4928 , Sheppard Air Force Base , TX , United States
USW00013967 , OKLAHOMA CITY WILL ROGERS AP , 35.3889 , -97.6006 , Oklahoma City , OK , United States
USW00013968 , TULSA INTL AP , 36.1994 , -95.8872 , Tulsa , OK , United States
USW00013969 , PONCA CITY MUNI AP , 36.7367 , -97.1019 , Ponca City , OK , United States
USW00013970 , BATON ROUGE RYAN AP , 30.5372 , -91.1469 , Baton Rouge , LA , United States
USW00013971 , HARRISON BOONE CO AP , 36.2667 , -93.1567 , Harrison , AR , United States
USW00013973 , JUNCTION KIMBLE CO AP , 30.5108 , -99.7664 , Junction , TX , United States
USW00013975 , GAGE AP , 36.2967 , -99.7689 , Gage , OK , United States
USW00013976 , LAFAYETTE RGNL AP , 30.205 , -91.9875 , Lafayette , LA , United States
USW00013977 , TEXARKANA WEBB FLD , 33.4536 , -94.0075 , Texarkana , AR , United States
USW00013978 , GREENWOOD LEFLORE AP , 33.4964 , -90.0867 , Greenwood , MS , United States
USW00013980 , ANTHONY , 37.155 , -98.0283 , Anthony , KS , United States
USW00013981 , CHANUTE MARTIN JOHNSON AP , 37.6703 , -95.4842 , Chanute , KS , United States
USW00013984 , CONCORDIA MUNI AP , 39.5514 , -97.6508 , Concordia , KS , United States
USW00013985 , DODGE CITY , 37.7608 , -99.9683 , Dodge City , KS , United States
USW00013987 , JOPLIN REGIONAL AIRPORT , 37.1467 , -94.5022 , Webb City , MO , United States
USW00013988 , KANSAS CITY DOWNTOWN AP , 39.1208 , -94.5969 , North Kansas City , MO , United States
USW00013989 , EMPORIA MUNI AP , 38.3306 , -96.1897 , Emporia , KS , United States
USW00013991 , MARSHALL , 39.1342 , -93.2225 , Marshall , MO , United States
USW00013993 , ST JOSEPH ROSECRANS AP , 39.7736 , -94.9233 , Saint Joseph , MO , United States
USW00013994 , ST LOUIS LAMBERT INTL AP , 38.7525 , -90.3736 , Bridgeton , MO , United States
USW00013996 , TOPEKA MUNI AP , 39.0725 , -95.6261 , Topeka , KS , United States
USW00013997 , VICHY ROLLA NATIONAL AP , 38.1311 , -91.7683 , Vichy , MO , United States
USW00014605 , AUGUSTA STATE AP , 44.3206 , -69.7972 , Augusta , ME , United States
USW00014606 , BANGOR INTL AP , 44.7978 , -68.8186 , Bangor , ME , United States
USW00014607 , CARIBOU MUNI AP , 46.8706 , -68.0172 , Caribou , ME , United States
USW00014609 , HOULTON INTL AP , 46.1236 , -67.7928 , Houlton , ME , United States
USW00014610 , MILLINOCKET MUNI AP , 45.6478 , -68.6925 , Millinocket , ME , United States
USW00014702 , BEDFORD HANSCOM FLD , 42.47 , -71.2894 , Concord , MA , United States
USW00014711 , MIDDLETOWN HARRISBURG INTL AP , 40.1936 , -76.7633 , Middletown , PA , United States
USW00014719 , WESTHAMPTN GABRESKI AP , 40.8436 , -72.6322 , Westhampton , NY , United States
USW00014732 , NEW YORK LAGUARDIA AP , 40.7794 , -73.8803 ,  , NY , United States
USW00014733 , BUFFALO , 42.9486 , -78.7369 , Cheektowaga , NY , United States
USW00014734 , NEWARK INTL AP , 40.6825 , -74.1694 , Elizabeth , NJ , United States
USW00014735 , ALBANY AP , 42.7431 , -73.8092 , Latham , NY , United States
USW00014736 , ALTOONA BLAIR CO AP , 40.2964 , -78.3203 , Martinsburg , PA , United States
USW00014737 , ALLENTOWN INTL AP , 40.6508 , -75.4492 , Catasauqua , PA , United States
USW00014739 , BOSTON LOGAN INTL AP , 42.3606 , -71.0106 , Boston , MA , United States
USW00014740 , HARTFORD BRADLEY INTL AP , 41.9381 , -72.6825 , Windsor Locks , CT , United States
USW00014742 , BURLINGTON INTL AP , 44.4683 , -73.15 , South Burlington , VT , United States
USW00014743 , CANTON 4 SE , 44.5772 , -75.1097 , Canton , NY , United States
USW00014745 , CONCORD MUNI AP , 43.1953 , -71.5011 , Concord , NH , United States
USW00014750 , GLENS FALLS AP , 43.35 , -73.6167 , Queensbury , NY , United States
USW00014751 , HARRISBURG CPTL CY AP , 40.2172 , -76.8514 , New Cumberland , PA , United States
USW00014752 , HARTFORD BRAINARD FLD , 41.7361 , -72.6506 , Hartford , CT , United States
USW00014755 , MT WASHINGTON , 44.2667 , -71.2994 , Jackson , NH , United States
USW00014756 , NANTUCKET MEM AP , 41.2531 , -70.0608 , Nantucket , MA , United States
USW00014757 , POUGHKEEPSIE DUTCHESS CO AP , 41.6267 , -73.8842 , Wappingers Falls , NY , United States
USW00014758 , NEW HAVEN TWEED AP , 41.2639 , -72.8872 , New Haven , CT , United States
USW00014763 , PITTSFIELD MUNI AP , 42.4272 , -73.2892 , Pittsfield , MA , United States
USW00014764 , PORTLAND INTL JETPORT , 43.6497 , -70.3003 , Portland , ME , United States
USW00014765 , PROVIDENCE T F GREEN AP , 41.7219 , -71.4325 , Warwick , RI , United States
USW00014768 , ROCHESTER GTR INTL AP , 43.1167 , -77.6767 , Rochester , NY , United States
USW00014771 , SYRACUSE HANCOCK INTL AP , 43.1111 , -76.1039 , Syracuse , NY , United States
USW00014777 , WILKES-BARRE INTL AP , 41.3336 , -75.7269 , Pittston , PA , United States
USW00014778 , WILLIAMSPORT , 41.2433 , -76.9217 , Montoursville , PA , United States
USW00014804 , MT CLEMENS ANG BASE , 42.6083 , -82.8183 , Harrison charter Township , MI , United States
USW00014806 , RANTOUL , 40.3131 , -88.1594 , Rantoul , IL , United States
USW00014814 , ALPENA WWTP , 45.0606 , -83.4281 , Alpena , MI , United States
USW00014817 , CADILLAC , 44.2656 , -85.3967 , Cadillac , MI , United States
USW00014820 , CLEVELAND , 41.4131 , -81.86 , Cleveland , OH , United States
USW00014821 , COLUMBUS PORT COLUMBUS INTL AP , 39.9914 , -82.8808 , Columbus , OH , United States
USW00014822 , DETROIT CITY AP , 42.4092 , -83.01 , Detroit , MI , United States
USW00014825 , FINDLAY AP , 41.0136 , -83.6686 , Findlay , OH , United States
USW00014826 , FLINT BISHOP INTL AP , 42.9667 , -83.7494 , Flint , MI , United States
USW00014827 , FT WAYNE INTL AP , 40.9706 , -85.2064 , Fort Wayne , IN , United States
USW00014828 , GLADWIN , 43.9758 , -84.4908 , Gladwin , MI , United States
USW00014833 , JACKSON REYNOLDS FLD , 42.2667 , -84.4667 , Jackson , MI , United States
USW00014835 , LAFAYETTE PURDUE UNIV AP , 40.4122 , -86.9369 , West Lafayette , IN , United States
USW00014836 , LANSING CAPITAL CITY AP , 42.7803 , -84.5789 , Lansing , MI , United States
USW00014837 , MADISON DANE RGNL AP , 43.1406 , -89.3453 , Madison , WI , United States
USW00014839 , MILWAUKEE MITCHELL AP , 42.955 , -87.9044 , Milwaukee , WI , United States
USW00014840 , MUSKEGON CO AP , 43.1711 , -86.2367 , Norton Shores , MI , United States
USW00014841 , PELLSTON RGNL AP , 45.5644 , -84.7928 , Pellston , MI , United States
USW00014842 , PEORIA GTR PEORIA AP , 40.6675 , -89.6839 , Peoria , IL , United States
USW00014845 , SAGINAW MBS INTL AP , 43.5331 , -84.0797 , Freeland , MI , United States
USW00014846 , SANDUSKY , 41.45 , -82.7167 , Sandusky , OH , United States
USW00014847 , SAULT STE MARIE SANDERSON FLD , 46.4794 , -84.3572 , Sault Ste. Marie , MI , United States
USW00014848 , SOUTH BEND MICHIANA RGNL AP , 41.7072 , -86.3164 , South Bend , IN , United States
USW00014850 , TRAVERSE CITY CHERRY CPTL AP , 44.7408 , -85.5825 , Traverse City , MI , United States
USW00014852 , YOUNGSTOWN RGNL AP , 41.2544 , -80.6739 , Vienna Center , OH , United States
USW00014853 , DETROIT WILLOW RUN AP , 42.2333 , -83.5333 , Van Buren charter Township , MI , United States
USW00014858 , HANCOCK HOUGHTON CO AP , 47.1686 , -88.4889 , Hancock , MI , United States
USW00014860 , ERIE INTL AP , 42.08 , -80.1825 , Erie , PA , United States
USW00014891 , MANSFIELD LAHM MUNI AP , 40.8203 , -82.5178 , Mansfield , OH , United States
USW00014895 , AKRON CANTON RGNL AP , 40.9167 , -81.4333 , North Canton , OH , United States
USW00014897 , WAUSAU DWTN AP , 44.9258 , -89.6256 , Wausau , WI , United States
USW00014898 , GREEN BAY , 44.4983 , -88.1111 , Green Bay , WI , United States
USW00014910 , ALEXANDRIA MUNI AP , 45.8678 , -95.3942 , Alexandria , MN , United States
USW00014912 , DEVILS LAKE KDLR , 48.1069 , -98.8681 , Devils Lake , ND , United States
USW00014913 , DULUTH , 46.8369 , -92.2097 , Hermantown , MN , United States
USW00014914 , FARGO HECTOR INTL AP , 46.9253 , -96.8111 , Fargo , ND , United States
USW00014916 , GRAND FORKS INTL AP , 47.9428 , -97.1839 , Grand Forks , ND , United States
USW00014918 , INTL FALLS INTL AP , 48.5614 , -93.3981 , International Falls , MN , United States
USW00014919 , JAMESTOWN MUNI AP , 46.9258 , -98.6692 , Jamestown , ND , United States
USW00014920 , LA CROSSE MUNI AP , 43.8789 , -91.2528 , La Crosse , WI , United States
USW00014921 , LONE ROCK TRI CO AP , 43.2119 , -90.1814 , Spring Green , WI , United States
USW00014922 , MINNEAPOLIS/ST PAUL AP , 44.8831 , -93.2289 , Saint Paul , MN , United States
USW00014923 , MOLINE QUAD CITY INTL AP , 41.4653 , -90.5233 , Moline , IL , United States
USW00014924 , PEMBINA , 48.9711 , -97.2417 , Pembina , ND , United States
USW00014925 , ROCHESTER INTL AP , 43.9042 , -92.4917 , Rochester , MN , United States
USW00014926 , ST CLOUD RGNL AP , 45.5433 , -94.0514 , Saint Cloud , MN , United States
USW00014929 , ABERDEEN , 45.4558 , -98.4131 , Aberdeen , SD , United States
USW00014931 , BURLINGTON MUNI AP , 40.7833 , -91.1253 , Burlington , IA , United States
USW00014933 , DES MOINES INTL AP , 41.5339 , -93.6531 , Des Moines , IA , United States
USW00014935 , GRAND ISLAND AP , 40.9611 , -98.3136 , Grand Island , NE , United States
USW00014936 , HURON RGNL AP , 44.3981 , -98.2231 , Huron , SD , United States
USW00014938 , KIRKSVILLE RGNL AP , 40.0972 , -92.5433 , Kirksville , MO , United States
USW00014939 , LINCOLN MUNI AP , 40.8508 , -96.7475 , Lincoln , NE , United States
USW00014940 , MASON CITY MUNI AP , 43.1544 , -93.3269 , Clear Lake , IA , United States
USW00014941 , NORFOLK KARL STEFAN AP , 41.9856 , -97.4353 ,  , NE , United States
USW00014942 , OMAHA EPPLEY AIRFIELD , 41.3103 , -95.8992 , Omaha , NE , United States
USW00014943 , SIOUX CITY GATEWAY AP , 42.3914 , -96.3792 , Sergeant Bluff , IA , United States
USW00014944 , SIOUX FALLS , 43.5878 , -96.7289 , Sioux Falls , SD , United States
USW00014946 , WATERTOWN RGNL AP , 44.9047 , -97.1494 , Watertown , SD , United States
USW00014950 , OTTUMWA INDUSTRIAL AP , 41.1078 , -92.4467 , Ottumwa , IA , United States
USW00014990 , CEDAR RAPIDS MUNI AP , 41.8833 , -91.7167 , Cedar Rapids , IA , United States
USW00014991 , EAU CLAIRE RGNL AP , 44.8664 , -91.4878 , Eau Claire , WI , United States
USW00014992 , REDWOOD FALLS MUNI AP , 44.5483 , -95.0803 , Redwood Falls , MN , United States
USW00014995 , GRANTSBURG , 45.7728 , -92.6886 , Grantsburg , WI , United States
USW00021504 , HILO INTL AP , 19.7192 , -155.0531 , Hilo , HI , United States
USW00022010 , DEL RIO INTL AP , 29.3783 , -100.9269 , Del Rio , TX , United States
USW00022516 , KAHULUI AP , 20.8997 , -156.4286 , Kahului , HI , United States
USW00022519 , KANEOHE BAY MCAS , 21.45 , -157.7833 , Kailua , HI , United States
USW00022521 , HONOLULU INTL AP , 21.3239 , -157.9294 , Honolulu , HI , United States
USW00022534 , MOLOKAI AP , 21.1544 , -157.0961 , Kaunakakai , HI , United States
USW00022536 , LIHUE WSO AP 1020.1 , 21.9839 , -159.3405 , Līhuʻe , HI , United States
